"","kgf","s","nome"
"7000",1.27273,9.7,"BAT18"
"7001",1.30303,9.8,"BAT18"
"7002",1.33333,9.9,"BAT18"
"7003",1.33333,10,"BAT18"
"7004",1.36364,10.1,"BAT18"
"7005",1.39394,10.2,"BAT18"
"7006",1.39394,10.3,"BAT18"
"7007",1.42424,10.4,"BAT18"
"7008",1.45455,10.5,"BAT18"
"7009",1.45455,10.6,"BAT18"
"7010",1.48485,10.7,"BAT18"
"7011",1.51515,10.8,"BAT18"
"7012",1.51515,10.9,"BAT18"
"7013",1.54545,11,"BAT18"
"7014",1.57576,11.1,"BAT18"
"7015",1.57576,11.2,"BAT18"
"7016",1.60606,11.3,"BAT18"
"7017",1.63636,11.4,"BAT18"
"7018",1.66667,11.5,"BAT18"
"7019",1.66667,11.6,"BAT18"
"7020",1.69697,11.7,"BAT18"
"7021",1.72727,11.8,"BAT18"
"7022",1.75758,11.9,"BAT18"
"7023",1.75758,12,"BAT18"
"7024",1.78788,12.1,"BAT18"
"7025",1.81818,12.2,"BAT18"
"7026",1.81818,12.3,"BAT18"
"7027",1.84848,12.4,"BAT18"
"7028",1.87879,12.5,"BAT18"
"7029",1.87879,12.6,"BAT18"
"7030",1.90909,12.7,"BAT18"
"7031",1.90909,12.8,"BAT18"
"7032",1.93939,12.9,"BAT18"
"7033",1.93939,13,"BAT18"
"7034",1.9697,13.1,"BAT18"
"7035",2,13.2,"BAT18"
"7036",2,13.3,"BAT18"
"7037",2.0303,13.4,"BAT18"
"7038",2.06061,13.5,"BAT18"
"7039",2.09091,13.6,"BAT18"
"7040",2.09091,13.7,"BAT18"
"7041",2.12121,13.8,"BAT18"
"7042",2.15152,13.9,"BAT18"
"7043",2.15152,14,"BAT18"
"7044",2.18182,14.1,"BAT18"
"7045",2.21212,14.2,"BAT18"
"7046",2.24242,14.3,"BAT18"
"7047",2.24242,14.4,"BAT18"
"7048",2.27273,14.5,"BAT18"
"7049",2.30303,14.6,"BAT18"
"7050",2.30303,14.7,"BAT18"
"7051",2.33333,14.8,"BAT18"
"7052",2.36364,14.9,"BAT18"
"7053",2.36364,15,"BAT18"
"7054",2.39394,15.1,"BAT18"
"7055",2.42424,15.2,"BAT18"
"7056",2.45455,15.3,"BAT18"
"7057",2.45455,15.4,"BAT18"
"7058",2.48485,15.5,"BAT18"
"7059",2.48485,15.6,"BAT18"
"7060",2.51515,15.7,"BAT18"
"7061",2.54545,15.8,"BAT18"
"7062",2.54545,15.9,"BAT18"
"7063",2.57576,16,"BAT18"
"7064",2.60606,16.1,"BAT18"
"7065",2.63636,16.2,"BAT18"
"7066",2.63636,16.3,"BAT18"
"7067",2.66667,16.4,"BAT18"
"7068",2.66667,16.5,"BAT18"
"7069",2.69697,16.6,"BAT18"
"7070",2.72727,16.7,"BAT18"
"7071",2.72727,16.8,"BAT18"
"7072",2.75758,16.9,"BAT18"
"7073",2.78788,17,"BAT18"
"7074",2.78788,17.1,"BAT18"
"7075",2.81818,17.2,"BAT18"
"7076",2.81818,17.3,"BAT18"
"7077",2.84848,17.4,"BAT18"
"7078",2.84848,17.5,"BAT18"
"7079",2.87879,17.6,"BAT18"
"7080",2.90909,17.7,"BAT18"
"7081",2.90909,17.8,"BAT18"
"7082",2.93939,17.9,"BAT18"
"7083",2.9697,18,"BAT18"
"7084",2.9697,18.1,"BAT18"
"7085",3,18.2,"BAT18"
"7086",3,18.3,"BAT18"
"7087",3.0303,18.4,"BAT18"
"7088",3.0303,18.5,"BAT18"
"7089",3.06061,18.6,"BAT18"
"7090",3.09091,18.7,"BAT18"
"7091",3.09091,18.8,"BAT18"
"7092",3.12121,18.9,"BAT18"
"7093",3.12121,19,"BAT18"
"7094",3.15152,19.1,"BAT18"
"7095",3.15152,19.2,"BAT18"
"7096",3.18182,19.3,"BAT18"
"7097",3.21212,19.4,"BAT18"
"7098",3.21212,19.5,"BAT18"
"7099",3.24242,19.6,"BAT18"
"7100",3.24242,19.7,"BAT18"
"7101",3.27273,19.8,"BAT18"
"7102",3.30303,19.9,"BAT18"
"7103",3.30303,20,"BAT18"
"7104",3.33333,20.1,"BAT18"
"7105",3.33333,20.2,"BAT18"
"7106",3.36364,20.3,"BAT18"
"7107",3.39394,20.4,"BAT18"
"7108",3.39394,20.5,"BAT18"
"7109",3.39394,20.6,"BAT18"
"7110",3.42424,20.7,"BAT18"
"7111",3.45455,20.8,"BAT18"
"7112",3.45455,20.9,"BAT18"
"7113",3.48485,21,"BAT18"
"7114",3.51515,21.1,"BAT18"
"7115",3.51515,21.2,"BAT18"
"7116",3.51515,21.3,"BAT18"
"7117",3.54545,21.4,"BAT18"
"7118",3.57576,21.5,"BAT18"
"7119",3.57576,21.6,"BAT18"
"7120",3.60606,21.7,"BAT18"
"7121",3.60606,21.8,"BAT18"
"7122",3.63636,21.9,"BAT18"
"7123",3.66667,22,"BAT18"
"7124",3.66667,22.1,"BAT18"
"7125",3.69697,22.2,"BAT18"
"7126",3.69697,22.3,"BAT18"
"7127",3.72727,22.4,"BAT18"
"7128",3.72727,22.5,"BAT18"
"7129",3.75758,22.6,"BAT18"
"7130",3.75758,22.7,"BAT18"
"7131",3.78788,22.8,"BAT18"
"7132",3.81818,22.9,"BAT18"
"7133",3.81818,23,"BAT18"
"7134",3.81818,23.1,"BAT18"
"7135",3.84848,23.2,"BAT18"
"7136",3.87879,23.3,"BAT18"
"7137",3.87879,23.4,"BAT18"
"7138",3.90909,23.5,"BAT18"
"7139",3.90909,23.6,"BAT18"
"7140",3.93939,23.7,"BAT18"
"7141",3.9697,23.8,"BAT18"
"7142",3.9697,23.9,"BAT18"
"7143",4,24,"BAT18"
"7144",4,24.1,"BAT18"
"7145",4.0303,24.2,"BAT18"
"7146",4.0303,24.3,"BAT18"
"7147",4.06061,24.4,"BAT18"
"7148",4.06061,24.5,"BAT18"
"7149",4.09091,24.6,"BAT18"
"7150",4.09091,24.7,"BAT18"
"7151",4.12121,24.8,"BAT18"
"7152",4.15152,24.9,"BAT18"
"7153",4.15152,25,"BAT18"
"7154",4.18182,25.1,"BAT18"
"7155",4.18182,25.2,"BAT18"
"7156",4.21212,25.3,"BAT18"
"7157",4.24242,25.4,"BAT18"
"7158",4.24242,25.5,"BAT18"
"7159",4.27273,25.6,"BAT18"
"7160",4.27273,25.7,"BAT18"
"7161",4.30303,25.8,"BAT18"
"7162",4.30303,25.9,"BAT18"
"7163",4.33333,26,"BAT18"
"7164",4.33333,26.1,"BAT18"
"7165",4.36364,26.2,"BAT18"
"7166",4.36364,26.3,"BAT18"
"7167",4.39394,26.4,"BAT18"
"7168",4.42424,26.5,"BAT18"
"7169",4.42424,26.6,"BAT18"
"7170",4.45455,26.7,"BAT18"
"7171",4.45455,26.8,"BAT18"
"7172",4.48485,26.9,"BAT18"
"7173",4.48485,27,"BAT18"
"7174",4.51515,27.1,"BAT18"
"7175",4.54545,27.2,"BAT18"
"7176",4.54545,27.3,"BAT18"
"7177",4.57576,27.4,"BAT18"
"7178",4.57576,27.5,"BAT18"
"7179",4.60606,27.6,"BAT18"
"7180",4.63636,27.7,"BAT18"
"7181",4.63636,27.8,"BAT18"
"7182",4.66667,27.9,"BAT18"
"7183",4.66667,28,"BAT18"
"7184",4.69697,28.1,"BAT18"
"7185",4.69697,28.2,"BAT18"
"7186",4.72727,28.3,"BAT18"
"7187",4.72727,28.4,"BAT18"
"7188",4.75758,28.5,"BAT18"
"7189",4.78788,28.6,"BAT18"
"7190",4.78788,28.7,"BAT18"
"7191",4.81818,28.8,"BAT18"
"7192",4.81818,28.9,"BAT18"
"7193",4.84848,29,"BAT18"
"7194",4.87879,29.1,"BAT18"
"7195",4.87879,29.2,"BAT18"
"7196",4.90909,29.3,"BAT18"
"7197",4.90909,29.4,"BAT18"
"7198",4.93939,29.5,"BAT18"
"7199",4.93939,29.6,"BAT18"
"7200",4.9697,29.7,"BAT18"
"7201",5,29.8,"BAT18"
"7202",5,29.9,"BAT18"
"7203",5.0303,30,"BAT18"
"7204",5.0303,30.1,"BAT18"
"7205",5.06061,30.2,"BAT18"
"7206",5.06061,30.3,"BAT18"
"7207",5.09091,30.4,"BAT18"
"7208",5.12121,30.5,"BAT18"
"7209",5.12121,30.6,"BAT18"
"7210",5.15152,30.7,"BAT18"
"7211",5.18182,30.8,"BAT18"
"7212",5.18182,30.9,"BAT18"
"7213",5.21212,31,"BAT18"
"7214",5.21212,31.1,"BAT18"
"7215",5.24242,31.2,"BAT18"
"7216",5.24242,31.3,"BAT18"
"7217",5.27273,31.4,"BAT18"
"7218",5.30303,31.5,"BAT18"
"7219",5.30303,31.6,"BAT18"
"7220",5.33333,31.7,"BAT18"
"7221",5.33333,31.8,"BAT18"
"7222",5.36364,31.9,"BAT18"
"7223",5.39394,32,"BAT18"
"7224",5.39394,32.1,"BAT18"
"7225",5.42424,32.2,"BAT18"
"7226",5.42424,32.3,"BAT18"
"7227",5.45455,32.4,"BAT18"
"7228",5.48485,32.5,"BAT18"
"7229",5.48485,32.6,"BAT18"
"7230",5.51515,32.7,"BAT18"
"7231",5.51515,32.8,"BAT18"
"7232",5.54545,32.9,"BAT18"
"7233",5.54545,33,"BAT18"
"7234",5.57576,33.1,"BAT18"
"7235",5.57576,33.2,"BAT18"
"7236",5.60606,33.3,"BAT18"
"7237",5.60606,33.4,"BAT18"
"7238",5.63636,33.5,"BAT18"
"7239",5.63636,33.6,"BAT18"
"7240",5.63636,33.7,"BAT18"
"7241",5.63636,33.8,"BAT18"
"7242",5.63636,33.9,"BAT18"
"7243",5.66667,34,"BAT18"
"7244",5.69697,34.1,"BAT18"
"7245",5.72727,34.2,"BAT18"
"7246",5.75758,34.3,"BAT18"
"7247",5.78788,34.4,"BAT18"
"7248",5.78788,34.5,"BAT18"
"7249",5.81818,34.6,"BAT18"
"7250",5.81818,34.7,"BAT18"
"7251",5.84848,34.8,"BAT18"
"7252",5.87879,34.9,"BAT18"
"7253",5.87879,35,"BAT18"
"7254",5.90909,35.1,"BAT18"
"7255",5.93939,35.2,"BAT18"
"7256",5.93939,35.3,"BAT18"
"7257",5.9697,35.4,"BAT18"
"7258",6,35.5,"BAT18"
"7259",6,35.6,"BAT18"
"7260",6.0303,35.7,"BAT18"
"7261",6.0303,35.8,"BAT18"
"7262",6.06061,35.9,"BAT18"
"7263",6.06061,36,"BAT18"
"7264",6.09091,36.1,"BAT18"
"7265",6.12121,36.2,"BAT18"
"7266",6.12121,36.3,"BAT18"
"7267",6.15152,36.4,"BAT18"
"7268",6.15152,36.5,"BAT18"
"7269",6.18182,36.6,"BAT18"
"7270",6.21212,36.7,"BAT18"
"7271",6.21212,36.8,"BAT18"
"7272",6.24242,36.9,"BAT18"
"7273",6.27273,37,"BAT18"
"7274",6.27273,37.1,"BAT18"
"7275",6.30303,37.2,"BAT18"
"7276",6.30303,37.3,"BAT18"
"7277",6.33333,37.4,"BAT18"
"7278",6.33333,37.5,"BAT18"
"7279",6.36364,37.6,"BAT18"
"7280",6.36364,37.7,"BAT18"
"7281",6.39394,37.8,"BAT18"
"7282",6.42424,37.9,"BAT18"
"7283",6.42424,38,"BAT18"
"7284",6.45455,38.1,"BAT18"
"7285",6.48485,38.2,"BAT18"
"7286",6.48485,38.3,"BAT18"
"7287",6.51515,38.4,"BAT18"
"7288",6.51515,38.5,"BAT18"
"7289",6.54545,38.6,"BAT18"
"7290",6.54545,38.7,"BAT18"
"7291",6.57576,38.8,"BAT18"
"7292",6.60606,38.9,"BAT18"
"7293",6.63636,39,"BAT18"
"7294",6.63636,39.1,"BAT18"
"7295",6.66667,39.2,"BAT18"
"7296",6.69697,39.3,"BAT18"
"7297",6.69697,39.4,"BAT18"
"7298",6.72727,39.5,"BAT18"
"7299",6.75758,39.6,"BAT18"
"7300",6.75758,39.7,"BAT18"
"7301",6.78788,39.8,"BAT18"
"7302",6.81818,39.9,"BAT18"
"7303",6.81818,40,"BAT18"
"7304",6.84848,40.1,"BAT18"
"7305",6.87879,40.2,"BAT18"
"7306",6.87879,40.3,"BAT18"
"7307",6.90909,40.4,"BAT18"
"7308",6.90909,40.5,"BAT18"
"7309",6.93939,40.6,"BAT18"
"7310",6.9697,40.7,"BAT18"
"7311",7,40.8,"BAT18"
"7312",7,40.9,"BAT18"
"7313",7.0297,41,"BAT18"
"7314",7.0297,41.1,"BAT18"
"7315",7.05941,41.2,"BAT18"
"7316",7.08911,41.3,"BAT18"
"7317",7.08911,41.4,"BAT18"
"7318",7.11881,41.5,"BAT18"
"7319",7.14851,41.6,"BAT18"
"7320",7.14851,41.7,"BAT18"
"7321",7.17822,41.8,"BAT18"
"7322",7.17822,41.9,"BAT18"
"7323",7.20792,42,"BAT18"
"7324",7.23762,42.1,"BAT18"
"7325",7.26733,42.2,"BAT18"
"7326",7.26733,42.3,"BAT18"
"7327",7.29703,42.4,"BAT18"
"7328",7.32673,42.5,"BAT18"
"7329",7.32673,42.6,"BAT18"
"7330",7.35644,42.7,"BAT18"
"7331",7.38614,42.8,"BAT18"
"7332",7.38614,42.9,"BAT18"
"7333",7.41584,43,"BAT18"
"7334",7.44554,43.1,"BAT18"
"7335",7.44554,43.2,"BAT18"
"7336",7.47525,43.3,"BAT18"
"7337",7.50495,43.4,"BAT18"
"7338",7.50495,43.5,"BAT18"
"7339",7.53465,43.6,"BAT18"
"7340",7.53465,43.7,"BAT18"
"7341",7.56436,43.8,"BAT18"
"7342",7.59406,43.9,"BAT18"
"7343",7.62376,44,"BAT18"
"7344",7.62376,44.1,"BAT18"
"7345",7.65347,44.2,"BAT18"
"7346",7.68317,44.3,"BAT18"
"7347",7.68317,44.4,"BAT18"
"7348",7.71287,44.5,"BAT18"
"7349",7.71287,44.6,"BAT18"
"7350",7.74257,44.7,"BAT18"
"7351",7.77228,44.8,"BAT18"
"7352",7.80198,44.9,"BAT18"
"7353",7.80198,45,"BAT18"
"7354",7.83168,45.1,"BAT18"
"7355",7.86139,45.2,"BAT18"
"7356",7.89109,45.3,"BAT18"
"7357",7.89109,45.4,"BAT18"
"7358",7.92079,45.5,"BAT18"
"7359",7.95049,45.6,"BAT18"
"7360",7.95049,45.7,"BAT18"
"7361",7.9802,45.8,"BAT18"
"7362",8.0099,45.9,"BAT18"
"7363",8.0099,46,"BAT18"
"7364",8.0396,46.1,"BAT18"
"7365",8.06931,46.2,"BAT18"
"7366",8.09901,46.3,"BAT18"
"7367",8.09901,46.4,"BAT18"
"7368",8.12871,46.5,"BAT18"
"7369",8.15842,46.6,"BAT18"
"7370",8.15842,46.7,"BAT18"
"7371",8.18812,46.8,"BAT18"
"7372",8.21782,46.9,"BAT18"
"7373",8.24753,47,"BAT18"
"7374",8.24753,47.1,"BAT18"
"7375",8.27723,47.2,"BAT18"
"7376",8.30693,47.3,"BAT18"
"7377",8.30693,47.4,"BAT18"
"7378",8.33663,47.5,"BAT18"
"7379",8.36634,47.6,"BAT18"
"7380",8.36634,47.7,"BAT18"
"7381",8.39604,47.8,"BAT18"
"7382",8.42574,47.9,"BAT18"
"7383",8.45545,48,"BAT18"
"7384",8.45545,48.1,"BAT18"
"7385",8.48515,48.2,"BAT18"
"7386",8.48515,48.3,"BAT18"
"7387",8.51485,48.4,"BAT18"
"7388",8.54455,48.5,"BAT18"
"7389",8.57426,48.6,"BAT18"
"7390",8.57426,48.7,"BAT18"
"7391",8.60396,48.8,"BAT18"
"7392",8.63366,48.9,"BAT18"
"7393",8.63366,49,"BAT18"
"7394",8.66337,49.1,"BAT18"
"7395",8.66337,49.2,"BAT18"
"7396",8.69307,49.3,"BAT18"
"7397",8.72277,49.4,"BAT18"
"7398",8.75247,49.5,"BAT18"
"7399",8.78218,49.6,"BAT18"
"7400",8.78218,49.7,"BAT18"
"7401",8.81188,49.8,"BAT18"
"7402",8.84158,49.9,"BAT18"
"7403",8.84158,50,"BAT18"
"7404",8.87129,50.1,"BAT18"
"7405",8.90099,50.2,"BAT18"
"7406",8.90099,50.3,"BAT18"
"7407",8.93069,50.4,"BAT18"
"7408",8.9604,50.5,"BAT18"
"7409",8.9604,50.6,"BAT18"
"7410",8.9901,50.7,"BAT18"
"7411",9.0198,50.8,"BAT18"
"7412",9.0495,50.9,"BAT18"
"7413",9.0495,51,"BAT18"
"7414",9.07921,51.1,"BAT18"
"7415",9.10891,51.2,"BAT18"
"7416",9.10891,51.3,"BAT18"
"7417",9.13861,51.4,"BAT18"
"7418",9.16832,51.5,"BAT18"
"7419",9.19802,51.6,"BAT18"
"7420",9.22772,51.7,"BAT18"
"7421",9.22772,51.8,"BAT18"
"7422",9.25743,51.9,"BAT18"
"7423",9.25743,52,"BAT18"
"7424",9.28713,52.1,"BAT18"
"7425",9.31683,52.2,"BAT18"
"7426",9.34653,52.3,"BAT18"
"7427",9.34653,52.4,"BAT18"
"7428",9.37624,52.5,"BAT18"
"7429",9.40594,52.6,"BAT18"
"7430",9.40594,52.7,"BAT18"
"7431",9.43564,52.8,"BAT18"
"7432",9.46535,52.9,"BAT18"
"7433",9.46535,53,"BAT18"
"7434",9.49505,53.1,"BAT18"
"7435",9.52475,53.2,"BAT18"
"7436",9.52475,53.3,"BAT18"
"7437",9.55446,53.4,"BAT18"
"7438",9.58416,53.5,"BAT18"
"7439",9.61386,53.6,"BAT18"
"7440",9.61386,53.7,"BAT18"
"7441",9.64356,53.8,"BAT18"
"7442",9.67327,53.9,"BAT18"
"7443",9.70297,54,"BAT18"
"7444",9.73267,54.1,"BAT18"
"7445",9.73267,54.2,"BAT18"
"7446",9.76238,54.3,"BAT18"
"7447",9.79208,54.4,"BAT18"
"7448",9.82178,54.5,"BAT18"
"7449",9.82178,54.6,"BAT18"
"7450",9.85148,54.7,"BAT18"
"7451",9.85148,54.8,"BAT18"
"7452",9.88119,54.9,"BAT18"
"7453",9.91089,55,"BAT18"
"7454",9.94059,55.1,"BAT18"
"7455",9.94059,55.2,"BAT18"
"7456",9.9703,55.3,"BAT18"
"7457",10,55.4,"BAT18"
"7458",10.03012,55.5,"BAT18"
"7459",10.06024,55.6,"BAT18"
"7460",10.06024,55.7,"BAT18"
"7461",10.09036,55.8,"BAT18"
"7462",10.12048,55.9,"BAT18"
"7463",10.1506,56,"BAT18"
"7464",10.1506,56.1,"BAT18"
"7465",10.18072,56.2,"BAT18"
"7466",10.21084,56.3,"BAT18"
"7467",10.21084,56.4,"BAT18"
"7468",10.24096,56.5,"BAT18"
"7469",10.27108,56.6,"BAT18"
"7470",10.3012,56.7,"BAT18"
"7471",10.3012,56.8,"BAT18"
"7472",10.33132,56.9,"BAT18"
"7473",10.36145,57,"BAT18"
"7474",10.39157,57.1,"BAT18"
"7475",10.39157,57.2,"BAT18"
"7476",10.42169,57.3,"BAT18"
"7477",10.45181,57.4,"BAT18"
"7478",10.48193,57.5,"BAT18"
"7479",10.48193,57.6,"BAT18"
"7480",10.51205,57.7,"BAT18"
"7481",10.54217,57.8,"BAT18"
"7482",10.57229,57.9,"BAT18"
"7483",10.60241,58,"BAT18"
"7484",10.63253,58.1,"BAT18"
"7485",10.66265,58.2,"BAT18"
"7486",10.66265,58.3,"BAT18"
"7487",10.69277,58.4,"BAT18"
"7488",10.72289,58.5,"BAT18"
"7489",10.75301,58.6,"BAT18"
"7490",10.78313,58.7,"BAT18"
"7491",10.78313,58.8,"BAT18"
"7492",10.81325,58.9,"BAT18"
"7493",10.84337,59,"BAT18"
"7494",10.87349,59.1,"BAT18"
"7495",10.90361,59.2,"BAT18"
"7496",10.93373,59.3,"BAT18"
"7497",10.96386,59.4,"BAT18"
"7498",10.99398,59.5,"BAT18"
"7499",11.0241,59.6,"BAT18"
"7500",11.0241,59.7,"BAT18"
"7501",11.05422,59.8,"BAT18"
"7502",11.08434,59.9,"BAT18"
"7503",11.11446,60,"BAT18"
"7504",11.14458,60.1,"BAT18"
"7505",11.1747,60.2,"BAT18"
"7506",11.20482,60.3,"BAT18"
"7507",11.20482,60.4,"BAT18"
"7508",11.23494,60.5,"BAT18"
"7509",11.26506,60.6,"BAT18"
"7510",11.29518,60.7,"BAT18"
"7511",11.3253,60.8,"BAT18"
"7512",11.35542,60.9,"BAT18"
"7513",11.38554,61,"BAT18"
"7514",11.41566,61.1,"BAT18"
"7515",11.44578,61.2,"BAT18"
"7516",11.4759,61.3,"BAT18"
"7517",11.4759,61.4,"BAT18"
"7518",11.50602,61.5,"BAT18"
"7519",11.53614,61.6,"BAT18"
"7520",11.56627,61.7,"BAT18"
"7521",11.59639,61.8,"BAT18"
"7522",11.62651,61.9,"BAT18"
"7523",11.65663,62,"BAT18"
"7524",11.68675,62.1,"BAT18"
"7525",11.71687,62.2,"BAT18"
"7526",11.74699,62.3,"BAT18"
"7527",11.74699,62.4,"BAT18"
"7528",11.80723,62.5,"BAT18"
"7529",11.80723,62.6,"BAT18"
"7530",11.83735,62.7,"BAT18"
"7531",11.86747,62.8,"BAT18"
"7532",11.89759,62.9,"BAT18"
"7533",11.92771,63,"BAT18"
"7534",11.92771,63.1,"BAT18"
"7535",11.95783,63.2,"BAT18"
"7536",11.98795,63.3,"BAT18"
"7537",12.01807,63.4,"BAT18"
"7538",12.04819,63.5,"BAT18"
"7539",12.07831,63.6,"BAT18"
"7540",12.10843,63.7,"BAT18"
"7541",12.13855,63.8,"BAT18"
"7542",12.16867,63.9,"BAT18"
"7543",12.19879,64,"BAT18"
"7544",12.19879,64.1,"BAT18"
"7545",12.25904,64.2,"BAT18"
"7546",12.25904,64.3,"BAT18"
"7547",12.28916,64.4,"BAT18"
"7548",12.31928,64.5,"BAT18"
"7549",12.3494,64.6,"BAT18"
"7550",12.37952,64.7,"BAT18"
"7551",12.40964,64.8,"BAT18"
"7552",12.43976,64.9,"BAT18"
"7553",12.46988,65,"BAT18"
"7554",12.5,65.1,"BAT18"
"7555",12.5,65.2,"BAT18"
"7556",12.53012,65.3,"BAT18"
"7557",12.56024,65.4,"BAT18"
"7558",12.59036,65.5,"BAT18"
"7559",12.62048,65.6,"BAT18"
"7560",12.6506,65.7,"BAT18"
"7561",12.68072,65.8,"BAT18"
"7562",12.71084,65.9,"BAT18"
"7563",12.74096,66,"BAT18"
"7564",12.77108,66.1,"BAT18"
"7565",12.77108,66.2,"BAT18"
"7566",12.8012,66.3,"BAT18"
"7567",12.83133,66.4,"BAT18"
"7568",12.86145,66.5,"BAT18"
"7569",12.89157,66.6,"BAT18"
"7570",12.92169,66.7,"BAT18"
"7571",12.95181,66.8,"BAT18"
"7572",12.98193,66.9,"BAT18"
"7573",13.01205,67,"BAT18"
"7574",13.04217,67.1,"BAT18"
"7575",13.07229,67.2,"BAT18"
"7576",13.07229,67.3,"BAT18"
"7577",13.10241,67.4,"BAT18"
"7578",13.13253,67.5,"BAT18"
"7579",13.16265,67.6,"BAT18"
"7580",13.19277,67.7,"BAT18"
"7581",13.22289,67.8,"BAT18"
"7582",13.25301,67.9,"BAT18"
"7583",13.28313,68,"BAT18"
"7584",13.31325,68.1,"BAT18"
"7585",13.34337,68.2,"BAT18"
"7586",13.37349,68.3,"BAT18"
"7587",13.40361,68.4,"BAT18"
"7588",13.43373,68.5,"BAT18"
"7589",13.46386,68.6,"BAT18"
"7590",13.49398,68.7,"BAT18"
"7591",13.5241,68.8,"BAT18"
"7592",13.55422,68.9,"BAT18"
"7593",13.58434,69,"BAT18"
"7594",13.61446,69.1,"BAT18"
"7595",13.64458,69.2,"BAT18"
"7596",13.6747,69.3,"BAT18"
"7597",13.70482,69.4,"BAT18"
"7598",13.73494,69.5,"BAT18"
"7599",13.76506,69.6,"BAT18"
"7600",13.79518,69.7,"BAT18"
"7601",13.8253,69.8,"BAT18"
"7602",13.85542,69.9,"BAT18"
"7603",13.88554,70,"BAT18"
"7604",13.91566,70.1,"BAT18"
"7605",13.94578,70.2,"BAT18"
"7606",13.9759,70.3,"BAT18"
"7607",14.00602,70.4,"BAT18"
"7608",14.03614,70.5,"BAT18"
"7609",14.06627,70.6,"BAT18"
"7610",14.09639,70.7,"BAT18"
"7611",14.12651,70.8,"BAT18"
"7612",14.15663,70.9,"BAT18"
"7613",14.18675,71,"BAT18"
"7614",14.21687,71.1,"BAT18"
"7615",14.24699,71.2,"BAT18"
"7616",14.27711,71.3,"BAT18"
"7617",14.30723,71.4,"BAT18"
"7618",14.36747,71.5,"BAT18"
"7619",14.36747,71.6,"BAT18"
"7620",14.42771,71.7,"BAT18"
"7621",14.45783,71.8,"BAT18"
"7622",14.45783,71.9,"BAT18"
"7623",14.51807,72,"BAT18"
"7624",14.51807,72.1,"BAT18"
"7625",14.54819,72.2,"BAT18"
"7626",14.60843,72.3,"BAT18"
"7627",14.63855,72.4,"BAT18"
"7628",14.66867,72.5,"BAT18"
"7629",14.69879,72.6,"BAT18"
"7630",14.72892,72.7,"BAT18"
"7631",14.75904,72.8,"BAT18"
"7632",14.78916,72.9,"BAT18"
"7633",14.81928,73,"BAT18"
"7634",14.8494,73.1,"BAT18"
"7635",14.87952,73.2,"BAT18"
"7636",14.90964,73.3,"BAT18"
"7637",14.96988,73.4,"BAT18"
"7638",14.96988,73.5,"BAT18"
"7639",15.03012,73.6,"BAT18"
"7640",15.06024,73.7,"BAT18"
"7641",15.09036,73.8,"BAT18"
"7642",15.12048,73.9,"BAT18"
"7643",15.1506,74,"BAT18"
"7644",15.18072,74.1,"BAT18"
"7645",15.21084,74.2,"BAT18"
"7646",15.24096,74.3,"BAT18"
"7647",15.27108,74.4,"BAT18"
"7648",15.3012,74.5,"BAT18"
"7649",15.33133,74.6,"BAT18"
"7650",15.36145,74.7,"BAT18"
"7651",15.39157,74.8,"BAT18"
"7652",15.42169,74.9,"BAT18"
"7653",15.45181,75,"BAT18"
"7654",15.48193,75.1,"BAT18"
"7655",15.51205,75.2,"BAT18"
"7656",15.54217,75.3,"BAT18"
"7657",15.57229,75.4,"BAT18"
"7658",15.60241,75.5,"BAT18"
"7659",15.63253,75.6,"BAT18"
"7660",15.66265,75.7,"BAT18"
"7661",15.69277,75.8,"BAT18"
"7662",15.72289,75.9,"BAT18"
"7663",15.75301,76,"BAT18"
"7664",15.78313,76.1,"BAT18"
"7665",15.81325,76.2,"BAT18"
"7666",15.84337,76.3,"BAT18"
"7667",15.87349,76.4,"BAT18"
"7668",15.87349,76.5,"BAT18"
"7669",15.84337,76.6,"BAT18"
"7670",15.66265,76.7,"BAT18"
"7671",15.63253,76.8,"BAT18"
"7672",15.66265,76.9,"BAT18"
"7673",15.33133,77,"BAT18"
"7674",13.58434,77.1,"BAT18"
"7675",12.53012,77.2,"BAT18"
"7676",12.01807,77.3,"BAT18"
"7677",11.95783,77.4,"BAT18"
"7678",5,5,"BAT19"
"7679",0.0303,0,"BAT19"
"7680",0.0303,0.1,"BAT19"
"7681",0.0303,0.2,"BAT19"
"7682",0.0303,0.3,"BAT19"
"7683",0.0303,0.4,"BAT19"
"7684",0.0303,0.5,"BAT19"
"7685",0.0303,0.6,"BAT19"
"7686",0.0303,0.7,"BAT19"
"7687",0.0303,0.8,"BAT19"
"7688",0.0303,0.9,"BAT19"
"7689",0.0303,1,"BAT19"
"7690",0.0303,1.1,"BAT19"
"7691",0.0303,1.2,"BAT19"
"7692",0.0303,1.3,"BAT19"
"7693",0.0303,1.4,"BAT19"
"7694",0.0303,1.5,"BAT19"
"7695",0.0303,1.6,"BAT19"
"7696",0.0303,1.7,"BAT19"
"7697",0.0303,1.8,"BAT19"
"7698",0.0303,1.9,"BAT19"
"7699",0.0303,2,"BAT19"
"7700",0.0303,2.1,"BAT19"
"7701",0.0303,2.2,"BAT19"
"7702",0.0303,2.3,"BAT19"
"7703",0.0303,2.4,"BAT19"
"7704",0.0303,2.5,"BAT19"
"7705",0.0303,2.6,"BAT19"
"7706",0.0303,2.7,"BAT19"
"7707",0.0303,2.8,"BAT19"
